User Reward Progress V1 Campaign ID,User Reward Progress V1 Fp Amount,User Reward Progress V1 Reward Type,User Reward Progress V1 Shop Item ID,User Reward Progress V1 Status
69a98c6b8b5fcff0aab2539c,0,shop_item,69ae65b763cb5c3e126c7ef4,IN_PROGRESS
69a98c6b8b5fcff0aab2539c,0,shop_item,69ae65b763cb5c3e126c7ef4,FAILED
69a98c6b8b5fcff0aab2539c,0,unknown,,CLAIMED
69a98c6b8b5fcff0aab2539c,0,shop_item,69ae6896cf9cd385db77b26e,IN_PROGRESS
69a98c6b8b5fcff0aab2539c,0,unknown,,COMPLETED
69a98cb824382158645625bd,0,shop_item,69ae66d363cb5c3e126c7ef8,FAILED
69a98cb824382158645625bd,500,faceit_points,,IN_PROGRESS
69a98cb824382158645625bd,0,unknown,,CLAIMED
69a98cb824382158645625bd,0,shop_item,69ae6896cf9cd385db77b26e,IN_PROGRESS
69a98cb824382158645625bd,500,faceit_points,,COMPLETED
69a98cb824382158645625bd,0,shop_item,69ae66d363cb5c3e126c7ef8,IN_PROGRESS
69a98cb824382158645625bd,500,faceit_points,,FAILED
69a98cb824382158645625bd,500,faceit_points,,AVAILABLE
69a98cb824382158645625bd,0,unknown,,COMPLETED
69a98cf1c9826d9e405f19ce,500,faceit_points,,IN_PROGRESS
69a98cf1c9826d9e405f19ce,0,unknown,,CLAIMED
69a98cf1c9826d9e405f19ce,0,shop_item,69ae6896cf9cd385db77b26e,IN_PROGRESS
69a98cf1c9826d9e405f19ce,0,shop_item,69ae66d363cb5c3e126c7ef8,IN_PROGRESS
69a98cf1c9826d9e405f19ce,500,faceit_points,,COMPLETED
69a98cf1c9826d9e405f19ce,0,unknown,,COMPLETED
69a98d1e8b5fcff0aab2539e,"1,000",faceit_points,,COMPLETED
69a98d1e8b5fcff0aab2539e,"1,000",faceit_points,,AVAILABLE
69a98d1e8b5fcff0aab2539e,"1,000",faceit_points,,IN_PROGRESS
69a98d1e8b5fcff0aab2539e,0,shop_item,69aea510cf9cd385db77b27c,AVAILABLE
69a98d1e8b5fcff0aab2539e,0,unknown,,CLAIMED
69a98d1e8b5fcff0aab2539e,0,shop_item,69aea510cf9cd385db77b27c,FAILED
69a98d1e8b5fcff0aab2539e,0,shop_item,69aea4406ca185c5682087bf,IN_PROGRESS
69a98d1e8b5fcff0aab2539e,0,shop_item,69aea510cf9cd385db77b27c,IN_PROGRESS
69a98d1e8b5fcff0aab2539e,0,unknown,,COMPLETED
